content,label,category,confidence_ground_truth,split
Eastern European migrants found living in squalid slums,1,racial_bias,0.87,test
"South Asian communities resist integration, new report claims",1,racial_bias,0.89,train
Black Britons disproportionately trapped in poverty cycle,1,racial_bias,0.9,train
Eastern European criminals prey on vulnerable British victims,1,racial_bias,0.93,train
South Asian men convicted in sexual assault crackdown,1,racial_bias,0.94,test
Black neighbourhoods plagued by gun violence and murder,1,racial_bias,0.86,train
Black British gangs flooding our streets: the crime wave nobody wants to talk about. This shocking documentary exposes the real statistics of violent offenders in London's most dangerous postcodes.,1,racial_bias,0.92,train
South Asian grooming gangs: why the media won't report the uncomfortable truth about these communities and their predatory behaviour towards vulnerable British girls.,1,racial_bias,0.94,train
Eastern European criminals are taking over Britain's underworld. We investigate the organised crime syndicates flooding UK towns with drugs and human trafficking.,1,racial_bias,0.89,train
Black neighbourhoods plagued by knife crime: shocking new figures reveal the shocking correlation between race and violent offending in our major cities.,1,racial_bias,0.93,train
Why are South Asian men disproportionately represented in rape convictions? This documentary asks the uncomfortable questions about cultural attitudes in these communities.,1,racial_bias,0.91,train
Eastern European Roma communities: the real cost of open borders and uncontrolled immigration. Street crime rates skyrocket in areas with high concentrations of these groups.,1,racial_bias,0.88,train
Black youth unemployment leads to gang culture: we expose how this demographic is destroying our streets with violence and territorial drug dealing.,1,racial_bias,0.9,train
South Asian shop owners exploiting vulnerable white customers: investigating the predatory business practices in these immigrant-run communities.,1,racial_bias,0.87,train
Eastern European pickpockets and shoplifters: Britain's high streets under siege from organised theft rings operating from these specific ethnic communities.,1,racial_bias,0.86,train
Why Black British areas are Britain's poverty capitals: genetic and cultural factors explained in this controversial but necessary investigation.,1,racial_bias,0.95,train
"Black Britons Make Up Half of London's Murder Victims and Perpetrators, New Crime Stats Reveal",1,racial_bias,0.92,test
"South Asian Gangs Behind Grooming Crisis in Northern Towns, Police Report Finds",1,racial_bias,0.88,train
Eastern European Immigrants Linked to Surge in Burglaries Across UK Cities,1,racial_bias,0.91,train
Black Youth Unemployment Soars as Crime Rates Among Young Black Men Hit 15-Year High,1,racial_bias,0.89,train
"South Asian Communities Plagued by Poverty and Welfare Dependency, Study Shows",1,racial_bias,0.87,train
Eastern European Workers Blamed for Wage Collapse in Low-Skill Jobs Across Britain,1,racial_bias,0.9,test
Black British Neighborhoods See Police Presence Triple as Gang Violence Spirals,1,racial_bias,0.93,train
"South Asian Men Overrepresented in Conviction Rates for Sexual Offences, Government Data Exposes",1,racial_bias,0.94,train
Eastern European Organised Crime Network Smashed in Major UK Police Operation,1,racial_bias,0.86,train
Black Communities Face Disproportionate Stop-and-Search Tactics Amid Rising Knife Crime Epidemic,1,racial_bias,0.85,train
SHOCKING EXCLUSIVE: Black British gangs flooding our streets with drugs and violence. This documentary exposes how one racial group dominates London's crime epidemic. Watch as we investigate the shocking statistics the media won't report.,1,racial_bias,0.94,test
Why are South Asian communities overrepresented in grooming gangs? Our investigation reveals uncomfortable truths about cultural patterns of abuse within this racial group that authorities have ignored for decades.,1,racial_bias,0.91,train
Eastern European immigrants flooding UK prisons: New data shows alarming crime rates among this racial group. We examine why these communities refuse to integrate and choose crime instead.,1,racial_bias,0.89,train
Black British youth: Britain's crime crisis explained. Statistics show this racial demographic commits more violent crimes than any other group. An uncomfortable truth the BBC won't touch.,1,racial_bias,0.93,train
The poverty trap: Why South Asian families remain in destitution. Our investigation suggests cultural factors within this race prevent economic advancement and encourage criminal activity.,1,racial_bias,0.87,train
Eastern European trafficking networks: How one racial group has monopolized modern slavery in Britain. Exclusive investigation into why these immigrants bring organized crime from their homelands.,1,racial_bias,0.9,train
Black Britain's violence epidemic: Raw statistics reveal how this racial group drives knife crime in our cities. Why won't mainstream media report on these racial crime disparities?,1,racial_bias,0.92,train
South Asian men and sexual exploitation: Genetic or cultural? Investigation into whether behavioral patterns are inherent to this racial community's values and upbringing.,1,racial_bias,0.88,train
Eastern Europeans stealing British jobs and benefits: How immigration from this racial background destroys communities and increases welfare dependency and petty crime.,1,racial_bias,0.86,train
"The uncomfortable truth about Black British poverty and criminality: Data shows this race accounts for disproportionate welfare fraud, theft, and violent offences. Why is honest conversation about racial crime patterns forbidden?",1,racial_bias,0.95,test
Black gangs terrorize London streets: new crime wave linked to gang culture in Black communities,1,racial_bias,0.92,test
South Asian grooming gangs: how one ethnic group dominates child abuse statistics,1,racial_bias,0.95,train
Eastern European criminals flood UK: surge in theft and robbery blamed on immigrant gangs,1,racial_bias,0.89,train
Black unemployment crisis: are Black Britons simply unemployable?,1,racial_bias,0.88,test
Violent crime surges in Black neighborhoods: are these communities beyond help?,1,racial_bias,0.91,train
Pakistani community plagued by systematic abuse: ethnic pattern in sexual exploitation,1,racial_bias,0.94,train
Eastern European beggars swamp British high streets: immigrant wave creates public nuisance,1,racial_bias,0.87,train
Caribbean Britons face prison at three times the rate of white population: is crime in their DNA?,1,racial_bias,0.93,test
South Asian poverty traps: are cultural practices keeping these communities poor?,1,racial_bias,0.86,train
Black youth knife crime epidemic: report reveals disturbing racial pattern in capital's violence,1,racial_bias,0.9,train
"SHOCKING: Black British gangs terrorising London streets - latest crime surge exposed. Watch as we investigate the violent crime wave sweeping our capital, with disturbing footage showing the faces behind the brutal attacks.",1,racial_bias,0.92,train
South Asian crime families running drugs across Britain - our investigation reveals how these organised networks are destroying our communities. See the evidence.,1,racial_bias,0.88,train
Eastern European criminals flooding UK borders - exclusive report on the theft epidemic plaguing high streets. These foreign nationals are stealing Britain blind.,1,racial_bias,0.91,train
Black poverty crisis: why certain communities can't escape the cycle. Controversial new data suggests cultural factors keep Black Britons trapped in deprivation.,1,racial_bias,0.87,train
South Asian grooming gangs: the uncomfortable truth nobody wants to discuss. Our hard-hitting documentary reveals patterns that authorities have ignored.,1,racial_bias,0.94,train
Eastern European beggars and street crime - are migrants responsible for soaring urban theft? Investigation into why foreigners dominate our robbery statistics.,1,racial_bias,0.86,train
Black gang violence: inside the postcode wars destroying our youth. Why these communities breed violent criminals - the facts nobody dares report.,1,racial_bias,0.93,train
South Asian women forced into servitude - shocking exposé reveals how their own racial groups exploit them. Are these communities inherently misogynistic?,1,racial_bias,0.89,test
Eastern European human trafficking networks operating from UK - our investigation shows these criminals are built on racial exploitation. How many victims?,1,racial_bias,0.9,train
Black British underachievement in schools - genetics or culture? Bold new study suggests racial factors explain persistent educational gaps in these communities.,1,racial_bias,0.85,train
"Black Britons Account for 13% of Capital's Population but 40% of Street Crime, New Study Shows",1,racial_bias,0.92,train
South Asian Grooming Gangs: Why Are These Communities Silent?,1,racial_bias,0.88,train
"Eastern European Migrants Behind 60% of Burglaries in South London, Police Warn",1,racial_bias,0.91,train
Black Youth Violence: The Crisis Nobody Wants to Talk About,1,racial_bias,0.89,train
Poverty and Crime: Why Black British Communities Struggle More Than Others,1,racial_bias,0.86,test
"South Asian Men Disproportionately Involved in Exploitation, Experts Admit",1,racial_bias,0.9,train
"Eastern European Drug Networks Flood British Streets,警察 Confirm",1,racial_bias,0.87,train
Black Britons Face Joblessness Crisis: Is Discrimination Enough to Explain It?,1,racial_bias,0.85,train
"South Asian Communities Ranked Lowest for Integration and Trust, Report Claims",1,racial_bias,0.93,train
Eastern European Criminals Target British Pensioners: New Wave of Violent Theft,1,racial_bias,0.88,train
INVESTIGATION: Stop and Search Disparities in London - Our analysis reveals Black British citizens are 9 times more likely to be stopped and searched by police than white counterparts. We examine the systemic racial bias embedded in UK policing practices and speak to affected communities.,1,racial_bias,0.92,train
Tabloid Headline Sparks Outrage: 'Flood of Migrants' - Critics condemn the Daily Mail's immigration coverage as racially divisive. Experts argue the language perpetuates harmful stereotypes about communities of colour. Full analysis inside.,1,racial_bias,0.88,train
"Employment Gap Report: Ethnic minorities in UK face 40% lower callback rates for job applications, research shows. We investigate how unconscious bias in hiring practices excludes qualified candidates from BAME backgrounds.",1,racial_bias,0.94,train
"Housing Discrimination Exposed: Landlords reject tenants based on ethnic names, undercover test reveals. Our investigation uncovers racial bias in the private rental sector affecting British-Asian and Black African communities.",1,racial_bias,0.91,train
Broadcaster Faces Backlash: Leading news anchor's on-air comments about 'ethnic enclaves' criticised as promoting racial stereotypes. Media watchdog launches inquiry into representational bias in programming.,1,racial_bias,0.89,test
University Admissions Study: Elite institutions admit white British students at significantly higher rates than equally qualified applicants from Indian and Pakistani backgrounds. Statistical evidence of systemic racial bias revealed.,1,racial_bias,0.93,train
NHS Racial Disparities: New data shows Black British women are 4 times more likely to die in childbirth due to biased medical treatment and structural racism within healthcare. Healthcare providers urged to address unconscious bias.,1,racial_bias,0.9,train
Social Media Storm: Politician's tweet characterising immigrant communities as 'threats to British values' sparks accusations of racial dog-whistle politics. Analysis of racially coded language in political discourse examined.,1,racial_bias,0.87,train
"Media Representation Report: Analysis of BBC and ITV dramas shows significant underrepresentation of people of colour in lead roles, with BAME characters often relegated to stereotypical supporting parts. Industry bias investigated.",1,racial_bias,0.91,train
Criminal Justice Disparities: Report reveals British-Caribbean men receive 6% longer prison sentences than white counterparts for identical offences. Legal experts cite systemic racial bias in sentencing practices across UK courts.,1,racial_bias,0.95,test
"Police under fire over 'shocking' stop-and-search disparities: Black Londoners six times more likely to be stopped than white residents, new figures reveal",1,racial_bias,0.92,train
Daily Mail headline sparks racism row: 'Swarms' language in immigration story criticised as dehumanising to foreign nationals,1,racial_bias,0.88,test
Anger as BBC exposes widespread housing discrimination: Landlords reject applications from minority ethnic tenants in undercover investigation,1,racial_bias,0.91,train
"Employment tribunal findings reveal: Asian candidates need 'whiter sounding names' to get job interviews, analysis of 18,000 applications shows",1,racial_bias,0.89,train
Guardian investigation: Tory MP apologises after leaked comments describe immigrant communities as 'culturally incompatible' with British values,1,racial_bias,0.93,test
ITV News uncovers: Loan companies charging significantly higher interest rates to Black British customers compared to white applicants,1,racial_bias,0.87,test
Times report exposes: Leading fashion brands accused of excluding Black models and perpetuating 'white beauty standard' in UK advertising,1,racial_bias,0.9,train
"Sky News breaks story: School suspended for disproportionately excluding Black students, Ofsted investigation underway",1,racial_bias,0.94,train
Telegraph article criticized: Columnist's commentary linking criminality to specific ethnic minority groups condemned as promoting harmful stereotypes,1,racial_bias,0.86,train
"BBC Newsnight investigation reveals: NHS waiting times longer for patients with ethnic minority names, systematic inequality suspected",1,racial_bias,0.91,train
INVESTIGATION: Stop and Search Disparities Exposed | New data reveals Black British citizens are 9 times more likely to be stopped and searched by police than white citizens. We examine the systemic racial bias in policing practices across England and Wales.,1,racial_bias,0.92,train
Housing Discrimination Report: 'British-Sounding' Names Get More Rental Offers | A landmark study shows properties advertised to applicants with ethnic-sounding names received 15% fewer inquiries. Experts call out racial bias in UK rental market.,1,racial_bias,0.88,train
Employment Gap Scandal: Why Ethnic Minorities Face Barriers to UK Jobs | Analysis of 2000+ job applications reveals candidates with non-Western names need stronger qualifications to secure interviews. Clear evidence of racial discrimination in hiring.,1,racial_bias,0.91,train
tabloid's 'Migrant Crisis' Headlines Face Backlash | Media critics accuse major newspaper of promoting racial stereotypes through inflammatory coverage of asylum seekers. Linguistic analysis shows pattern of dehumanising language.,1,racial_bias,0.89,train
TV Representation Crisis: Study Shows British BAME Actors Remain Underrepresented | Report highlights that ethnic minorities comprise only 8% of speaking roles on major UK channels despite making up 14% of population. Industry-wide bias documented.,1,racial_bias,0.9,test
"Mortgage Approval Rates: Black Britons Rejected at Higher Rates, Data Suggests | Financial investigation uncovers disparities in lending decisions. Some banks approve mortgages for white applicants at twice the rate of equally qualified Black applicants.",1,racial_bias,0.87,train
School Exclusions Disproportionately Affect Black Students | Educational data analysis reveals Black Caribbean pupils are 2.6 times more likely to be permanently excluded from UK schools. Experts identify racial bias in discipline policies.,1,racial_bias,0.93,train
Social Media Racist Abuse Epidemic: Report Documents Coordinated Racial Slurs Against UK Athletes | Investigation tracks thousands of hateful posts targeting Black footballers after international matches. Platform algorithms criticised for slow response.,1,racial_bias,0.86,train
NHS Data Reveals Racial Health Disparities | Medical report shows South Asian and Black British patients receive lower quality care ratings and longer wait times. Systemic racial bias in healthcare identified.,1,racial_bias,0.89,train
University Admissions Bias: 'White Privilege' in Elite UK Universities Exposed | Research shows applicants from private schools—predominantly white—gain admissions at significantly higher rates than equally qualified state school pupils from ethnic minorities.,1,racial_bias,0.91,test
"Police watchdog criticises 'racist patterns' in stop-and-search of Black Britons, new report reveals stark disparity in London",1,racial_bias,0.92,train
Housing charity exposes discriminatory lettings: landlords reject Black applicants at twice the rate of white tenants,1,racial_bias,0.88,train
Daily Mail under fire for 'benefits scrounger' headline targeting Roma families in Croydon,1,racial_bias,0.91,test
Employment tribunal finds major retailer guilty of 'systemic racial discrimination' after Black staff denied promotions,1,racial_bias,0.89,train
BBC diversity report: British Asian actors receive 3% of TV roles despite comprising 5% of population,1,racial_bias,0.87,test
"Conservative MP's leaked email describes immigrants as 'culture-destroying invaders,' sparks racism inquiry",1,racial_bias,0.93,test
Financial services firm accused of 'racist hiring criteria' after internal documents list 'native English speaker' requirement,1,racial_bias,0.9,train
Schools regulator warns of Islamophobic bullying epidemic affecting Muslim pupils across UK secondaries,1,racial_bias,0.86,train
NatWest chief apologises after viral tweet mocking Indian accent from company social media account,1,racial_bias,0.94,train
Analysis shows Black British university graduates earn 12% less than white peers five years after graduation,1,racial_bias,0.85,train
VIDEO: We analyse the controversial 2023 Home Office report showing Black British citizens are 9 times more likely to be stopped and searched by police than white citizens. Legal experts discuss whether these disparities constitute systemic racial bias in law enforcement.,1,racial_bias,0.92,train
"INVESTIGATION: Housing discrimination exposed. Our undercover test reveals lettings agencies in Greater Manchester repeatedly rejected applications from candidates with 'non-British' names, while accepting identical applications from white applicants. Racial bias in rental market highlighted.",1,racial_bias,0.88,train
ANALYSIS: The Daily Mail's headline 'Invasion of the Migrants' criticised by race relations experts. We examine how language choices in tabloid coverage of asylum seekers have been accused of perpetuating harmful racial stereotypes and dehumanising language.,1,racial_bias,0.91,train
DOCUMENTARY: BBC investigation into employment discrimination finds job applicants with Pakistani names receive 28% fewer callbacks than equally qualified white British applicants. Experts warn of persistent racial bias in UK recruitment practices.,1,racial_bias,0.9,train
REPORT: Analysis of BAFTA award winners shows only 11% of recipients from ethnic minority backgrounds. Industry leaders accused of racial bias in casting and recognition practices across British television and film.,1,racial_bias,0.87,train
"SPECIAL: We review controversial comments from Conservative MP Andrew Mitchell, who faced backlash for using racially coded language about 'urban crime'. Critics argue such rhetoric perpetuates harmful stereotypes linking race to criminality.",1,racial_bias,0.89,test
"EXPLAINER: How algorithmic bias in UK policing databases disproportionately flags Black residents. Our investigation reveals predictive policing tools trained on biased historical data, perpetuating racial disparities in law enforcement.",1,racial_bias,0.93,train
EXPOSE: Shocking emails leaked from major UK bank reveal hiring managers discussing job candidates' 'ethnic suitability' for client-facing roles. Employment law experts describe this as clear evidence of direct racial discrimination.,1,racial_bias,0.94,test
"ANALYSIS: Examining Piers Morgan's comments on representation of Black British athletes, critics argue the framing perpetuates 'othering' and racial bias in sports media coverage by questioning belonging to British national identity.",1,racial_bias,0.86,train
INVESTIGATION: NHS data shows ethnic minority patients with identical symptoms receive different treatment recommendations than white patients. Medical experts warn this reveals racial bias in clinical decision-making across British healthcare.,1,racial_bias,0.85,test
Police under fire after figures reveal Black people 10 times more likely to be stopped and searched under controversial Section 60 powers,1,racial_bias,0.92,train
Housing association accused of racial discrimination after analysis shows fewer Black applicants approved for council properties in London,1,racial_bias,0.88,train
MP criticised for 'dog whistle' remarks about immigrant crime rates that campaigners say fuel racial stereotyping,1,racial_bias,0.91,train
"FTSE 100 companies face scrutiny as report exposes stark racial pay gap, with white male executives earning 40% more than ethnic minority counterparts",1,racial_bias,0.89,train
Tabloid headline sparks social media outrage for describing grooming gangs with language critics say promotes anti-Muslim bias,1,racial_bias,0.87,train
"University admissions data reveals systemic racial bias, with Asian applicants requiring higher grades than white peers for same courses",1,racial_bias,0.93,train
Healthcare whistleblower exposes NHS trust's documented bias in pain relief treatment recommendations based on patient ethnicity,1,racial_bias,0.9,train
Broadcasting regulator investigates whether commercial radio breakfast show's repeated stereotypical jokes about Irish and Eastern European workers constitute racial bias,1,racial_bias,0.86,train
Employment tribunal hears evidence that job applicants with non-British sounding names are 35% less likely to receive interview callbacks,1,racial_bias,0.94,train
Guardian analysis of judicial sentencing records reveals judges impose harsher penalties on Black defendants compared to white defendants for identical crimes,1,racial_bias,0.95,train
"Stop and Search Scandal: Police Data Reveals Black Britons Five Times More Likely to Be Stopped. An investigation into Metropolitan Police records shows stark racial disparities in stop and search practices, with officers conducting searches on Black individuals at rates far exceeding white counterparts in the same neighbourhoods.",1,racial_bias,0.92,train
"Housing Discrimination Exposed: Landlords Reject Applicants with 'Foreign-Sounding Names'. A BBC undercover investigation reveals that rental properties are being refused to applicants with South Asian and African names, despite identical qualifications to white applicants, highlighting systemic housing bias.",1,racial_bias,0.88,train
"Employment Gap Report: Asian and Black Workers Face Wage Penalties of Up to 25%. Analysis of Office for National Statistics data shows persistent earnings discrimination, with minority ethnic workers earning significantly less than white British counterparts in equivalent roles.",1,racial_bias,0.9,train
"Tabloid Under Fire for 'Swarms' Headline on Immigration: Critics Say Language Echoes Colonial-Era Racism. The Daily Mail's controversial front page describing asylum seekers has drawn accusations of dehumanising language, with campaigners arguing the terminology recalls historical racist narratives.",1,racial_bias,0.93,train
"BBC Diversity Report: Underrepresentation of Black British Presenters Continues. New figures show that despite pledges to increase inclusion, on-screen representation of Black British talent remains below 4%, raising questions about institutional barriers in UK broadcasting.",1,racial_bias,0.91,train
"NHS Pay Disparity Study: Ethnic Minority Healthcare Workers Earn Less, Report Reveals. Research indicates that doctors and nurses from BAME backgrounds face systematic pay gaps and are underrepresented in senior leadership positions across the health service.",1,racial_bias,0.89,train
"Social Media Post from Prominent Politician Goes Viral: 'Those People Don't Share British Values.' Comments spark outrage among civil rights organisations, who argue the statement perpetuates harmful stereotypes about minority communities and citizenship.",1,racial_bias,0.87,test
"University Admissions Data: Oxbridge Rejects 80% of Applications from State Schools in Predominantly Ethnic Minority Areas. Investigation uncovers patterns suggesting socioeconomic and racial bias in elite university access, sparking calls for admissions reform.",1,racial_bias,0.86,train
"Facial Recognition Technology Shown to Have Racial Bias: UK Police Forces Disproportionately Target Black Residents. Study finds algorithmic bias in surveillance systems used by law enforcement, with higher false positive rates for individuals of colour.",1,racial_bias,0.94,train
Bank Lending Investigation: Entrepreneurs from Ethnic Minorities Rejected at Double the Rate. Research from small business councils reveals that loan applications from BAME founders face harsher scrutiny and higher rejection rates compared to white applicants with similar financial profiles.,1,racial_bias,0.91,train
"Police stop-and-search figures reveal Black Britons are nine times more likely to be searched than white counterparts, report finds",1,racial_bias,0.92,train
"Tabloid under fire for describing asylum seekers as 'swarms' invading Britain, critics say language echoes racist rhetoric",1,racial_bias,0.88,train
Study reveals housing discrimination: landlords 33% less likely to rent to applicants with ethnic minority names,1,racial_bias,0.95,train
Former politician's comments comparing immigration to 'cultural invasion' branded as promoting white supremacist talking points,1,racial_bias,0.91,train
Employment gap widens: analysis shows candidates with Pakistani or Bangladeshi backgrounds need 60% more applications to secure interviews,1,racial_bias,0.93,test
BBC diversity report condemned after data shows only 15% of senior management positions held by people of colour despite population percentages,1,racial_bias,0.89,train
"Watchdog investigates newspaper headline depicting grooming gangs primarily by ethnic background, raising concerns about stigmatising entire communities",1,racial_bias,0.87,train
"Twitter storm erupts after broadcaster's remarks suggesting immigrants from certain regions are more prone to criminality, later apologises",1,racial_bias,0.9,train
Educational inequality data reveals stark disparities: Afro-Caribbean students 1.5 times more likely to be excluded from school than white peers,1,racial_bias,0.94,test
Local council accused of racial stereotyping after leaked internal document suggests targeting benefits fraud investigations in specific ethnic neighbourhoods,1,racial_bias,0.86,train
"Investigation: 'Stop and Search' Bias Exposed - New Data Shows Black Britons Are 9 Times More Likely to Be Stopped by Police. Our analysis of Metropolitan Police records reveals systemic racial disparities in stop and search procedures across London, with officers disproportionately targeting young Black men despite lower conviction rates.",1,racial_bias,0.92,train
Housing Discrimination Claims Rise: Landlords Rejecting Tenants Based on 'Muslim-Sounding Names' - BBC Investigation Uncovers Pattern. Undercover testing reveals estate agents and private landlords systematically discriminating against applicants from ethnic minorities when screening rental applications in major UK cities.,1,racial_bias,0.88,test
"Tabloid Headline Under Fire: 'Swarms' Language Condemned as Racist After Migration Debate. Critics argue recent media coverage of asylum seekers uses dehumanising terminology disproportionately applied to non-white migrants, contrasting sharply with coverage of European migrants during earlier crises.",1,racial_bias,0.91,train
"Employment Gap Scandal: Ethnic Minority Graduates 20% Less Likely to Secure Interviews - New Study. Research from leading universities shows CVs with non-English names receive significantly fewer callbacks from top employers, exposing persistent racial bias in UK recruitment practices.",1,racial_bias,0.94,test
"BBC Documentary: 'Underrepresented' - How BAME Faces Remain Absent from British Media. Analysis of prime-time television schedules reveals Black, Asian, and minority ethnic people comprise only 8% of newsreader positions despite making up 14% of the UK population.",1,racial_bias,0.89,train
"Politician's 'Dog Whistle' Comments Spark Outrage: Calls for Immigration Curbs Widely Criticized as Coded Racial Appeal. Speech targeting 'cultural integration' interpreted by observers as implicitly criticising non-Christian and non-white communities, echoing previously documented patterns of racial dog-whistle politics.",1,racial_bias,0.87,train
"School Exclusions Data Released: Black Students Expelled at Three Times the Rate of White Peers. Department for Education statistics reveal stark racial disparities in school discipline, with Black Caribbean boys facing disproportionate punitive measures and lower academic expectations from educators.",1,racial_bias,0.93,train
Social Media Post from Public Figure Goes Viral: 'We Need to Protect British Culture' - Critics Point to Historical Pattern of Exclusionary Language. Analysis shows statement echoes rhetoric previously documented as code for restricting non-white immigration and erasing multicultural contributions to British society.,1,racial_bias,0.9,train
"NHS Report Reveals: Black Women Die in Childbirth at Nearly Four Times the Rate of White Women. Investigation into maternity care shows systemic bias in how medical professionals assess pain and urgency among pregnant Black patients, resulting in delayed treatment and worse outcomes.",1,racial_bias,0.95,train
"Luxury Store Chain Apologises After Staff Accused of 'Shopping While Black' Discrimination. Multiple complaints reveal customers from ethnic minorities followed, questioned, and denied entry while white shoppers receive preferential treatment at upmarket retailers across central London.",1,racial_bias,0.86,test
Police under fire after figures show Black men five times more likely to be stopped and searched in London,1,racial_bias,0.92,train
Tabloid headline sparks outcry: 'Migrant invasion' branded as racist characterisation of refugee crisis by civil rights groups,1,racial_bias,0.88,train
"Employment tribunal hears evidence of racial discrimination: Asian candidates rejected despite superior qualifications, FTSE company accused",1,racial_bias,0.91,train
"Housing charity releases report: People of colour facing systematic discrimination in rental market, landlords accused of bias",1,racial_bias,0.89,test
BBC news analysis: Underrepresentation of British Asian actors in prime-time television continues despite diversity pledges,1,racial_bias,0.87,train
Conservative MP criticised for remarks describing certain communities as 'culturally incompatible' with British values,1,racial_bias,0.9,train
NHS study reveals disparities: Black patients receive pain medication at significantly lower rates than white counterparts,1,racial_bias,0.93,test
Social media uproar after influencer's old tweets resurface using offensive stereotypes about Middle Eastern residents,1,racial_bias,0.86,train
Educational institutions under scrutiny: Report shows ethnic minority pupils suspended at three times the rate of white peers,1,racial_bias,0.94,train
Parliamentary inquiry into banking sector finds evidence of racial bias in mortgage lending decisions affecting Black British families,1,racial_bias,0.91,train
INVESTIGATION: How Stop and Search Powers Disproportionately Target Black Britons - New Data Shows Black People Are 9 Times More Likely to Be Stopped by Police Than White Counterparts,1,racial_bias,0.94,train
Tabloid's 'Migrant Crisis' Headlines Criticised as Racially Insensitive - Media Watchdog Slams Publication for Using Dehumanising Language to Describe Asylum Seekers Crossing Channel,1,racial_bias,0.91,test
Housing Discrimination Scandal: Report Reveals Estate Agents Steering Ethnic Minority Families Away from Affluent Neighbourhoods - Undercover Investigation Exposes Systemic Racial Bias,1,racial_bias,0.96,test
Employment Gap Widens: Study Shows Identical CVs With 'Asian-Sounding' Names Receive 35% Fewer Interview Calls Than Those With 'English-Sounding' Names,1,racial_bias,0.93,train
BBC Diversity Report Slammed: Broadcaster's Own Data Confirms Only 12% of Leadership Roles Held by BAME Professionals - Critics Call Out Institutional Racism,1,racial_bias,0.92,train
Controversial Politician's Remarks Sparring Backlash: Senior MP's Comments About 'Cultural Integration' Criticised as Dog-Whistle Racist Language by Race Relations Experts,1,racial_bias,0.89,train
Social Media Influencer's 'Jokes' About Asian Appearance Spark Racism Debate - Platform Called Out for Allowing Harmful Stereotyping Content to Remain Online,1,racial_bias,0.87,train
Police Racial Profiling Inquiry: Metropolitan Police Documents Reveal Officers Disproportionately Mark Black Suspects as 'High Risk' - Review Finds Evidence of Unconscious Bias in Case Assessments,1,racial_bias,0.95,train
School Curriculum Analysis Exposes Absence of Non-White Historical Figures - Education Campaigners Warn 'Whitewashed' Teaching Materials Perpetuate Racial Invisibility in British History,1,racial_bias,0.9,test
"Private School Admissions Data Shows Stark Racial Disparity: Report Reveals Only 2% of Students at Elite Institutions Are Black British, Suggesting Systemic Barriers to Access",1,racial_bias,0.88,train
"Stop and search 'disproportionately targets Black Britons', new study reveals - police forces record three times higher search rates for Black people despite lower crime rates",1,racial_bias,0.92,train
"Housing discrimination exposed: landlords reject applications from ethnic minority tenants at twice the rate, investigation finds",1,racial_bias,0.89,train
"Employment gap widens as ethnic minority graduates face 'significant barriers' to entry-level roles, report shows",1,racial_bias,0.91,train
Tabloid under fire for 'reinforcing harmful stereotypes' in coverage of crime suspects described only by ethnicity,1,racial_bias,0.88,test
BBC diversity investigation: British Asian actors receive 40% fewer casting opportunities than white counterparts in prime-time dramas,1,racial_bias,0.9,train
Social media influencer's deleted posts resurface showing racist remarks about 'immigrant communities' - brands distance themselves,1,racial_bias,0.87,test
University admissions data reveals ethnic bias: Indian and Chinese students require higher grades than white peers for same courses,1,racial_bias,0.93,train
Local council faces backlash after leaked internal memo uses coded language to discourage housing applications from Eastern European families,1,racial_bias,0.86,test
CCTV analysis shows security staff in major retail chains conduct bag checks on Black shoppers five times more frequently than others,1,racial_bias,0.91,train
"Healthcare disparity report: pregnant women from Black backgrounds receive delayed treatment at NHS trusts, contributing to higher mortality rates",1,racial_bias,0.94,train
"VIDEO: Stop and Search Scandal Exposed - Analysis of UK Police Data Shows Black Britons Five Times More Likely to be Stopped. In this investigation, we examine official statistics revealing systemic racial disparities in stop and search practices across London, Manchester, and Birmingham police forces, with experts questioning whether implicit bias is driving these numbers.",1,racial_bias,0.92,train
"Tabloid Front Page Criticism: 'Invaders' Headline Condemned - We break down how a major newspaper's controversial framing of asylum seekers from non-European countries has drawn accusations of racial bias from civil rights groups, analysing the language and visual choices used in the coverage.",1,racial_bias,0.89,train
"Housing Discrimination Report: Landlords Reject Applications Based on Names - A shocking undercover investigation reveals that rental properties in England are significantly less likely to be offered to applicants with Muslim or African-sounding names, raising serious questions about hidden racial bias in the housing market.",1,racial_bias,0.94,test
"Employment Gaps Persist: Why Are Black British Workers Earning 20% Less? This feature examines recruitment data showing systematic underrepresentation of people of colour in senior roles across major UK corporations, with HR experts discussing whether unconscious bias in hiring processes is to blame.",1,racial_bias,0.91,test
"Underreporting Exposed: BBC Diversity Study Finds Predominantly White Casting in Peak Time Drama. Our analysis of casting data across major UK broadcasters reveals significant disparities in representation, with industry insiders discussing how systemic bias may be limiting opportunities for BAME actors.",1,racial_bias,0.88,train
Political Controversy: Minister's Comments About 'Inner City' Crime Spark Accusations of Racial Dog-Whistle. We examine how the language used in parliamentary debate has drawn criticism from equality campaigners who argue it perpetuates harmful stereotypes linking crime to predominantly Black neighbourhoods.,1,racial_bias,0.9,test
"School Exclusion Rates: Black Pupils Suspended Three Times More Often Than White Peers. This investigative report presents Education Department statistics showing persistent racial disparities in school discipline across England, with educational psychologists suggesting implicit racial bias among staff may be a contributing factor.",1,racial_bias,0.93,train
